run_id,chan_id,detection method,0,1,accuracy,macro avg,weighted avg
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_Acce_NoisySensor_2021-08-31_21_52_Vehicle3,predictor only,"{'precision': 0.8908730158730159, 'recall': 0.9359041167274622, 'f1-score': 0.9128335451080051, 'support': 1919}","{'precision': 0.8556338028169014, 'recall': 0.768177028451001, 'f1-score': 0.8095502498611883, 'support': 949}",0.8804044630404463,"{'precision': 0.8732534093449587, 'recall': 0.8520405725892316, 'f1-score': 0.8611918974845967, 'support': 2868}","{'precision': 0.8792126207578651, 'recall': 0.8804044630404463, 'f1-score': 0.8786578661717327, 'support': 2868}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_Acce_NoisySensor_2021-08-31_21_52_Vehicle3,distance checker only,"{'precision': 0.6701514059120404, 'recall': 0.9687337154768109, 'f1-score': 0.7922437673130195, 'support': 1919}","{'precision': 0.3617021276595745, 'recall': 0.03582718651211802, 'f1-score': 0.06519654841802493, 'support': 949}",0.6600418410041841,"{'precision': 0.5159267667858074, 'recall': 0.5022804509944644, 'f1-score': 0.4287201578655222, 'support': 2868}","{'precision': 0.5680878197678318, 'recall': 0.6600418410041841, 'f1-score': 0.5516692168488111, 'support': 2868}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_Acce_NoisySensor_2021-08-31_21_52_Vehicle3,speed checker only,"{'precision': 0.8975678203928905, 'recall': 1.0, 'f1-score': 0.9460192260290855, 'support': 1919}","{'precision': 1.0, 'recall': 0.7692307692307693, 'f1-score': 0.8695652173913044, 'support': 949}",0.9236401673640168,"{'precision': 0.9487839101964453, 'recall': 0.8846153846153846, 'f1-score': 0.907792221710195, 'support': 2868}","{'precision': 0.9314618714553546, 'recall': 0.9236401673640168, 'f1-score': 0.9207211597120512, 'support': 2868}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_Acce_NoisySensor_2021-08-31_21_52_Vehicle3,physical consistency checker only,"{'precision': 0.8946102021174206, 'recall': 0.9687337154768109, 'f1-score': 0.9301976482361771, 'support': 1919}","{'precision': 0.9240506329113924, 'recall': 0.7692307692307693, 'f1-score': 0.8395629672225418, 'support': 949}",0.9027196652719666,"{'precision': 0.9093304175144066, 'recall': 0.8689822423537901, 'f1-score': 0.8848803077293594, 'support': 2868}","{'precision': 0.9043518230461094, 'recall': 0.9027196652719666, 'f1-score': 0.9002073022522372, 'support': 2868}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_Acce_NoisySensor_2021-08-31_21_52_Vehicle3,Proposed method,"{'precision': 0.9399025446670276, 'recall': 0.9046378322042731, 'f1-score': 0.9219330855018587, 'support': 1919}","{'precision': 0.8207639569049952, 'recall': 0.8830347734457323, 'f1-score': 0.850761421319797, 'support': 949}",0.897489539748954,"{'precision': 0.8803332507860113, 'recall': 0.8938363028250027, 'f1-score': 0.8863472534108279, 'support': 2868}","{'precision': 0.9004804666383774, 'recall': 0.897489539748954, 'f1-score': 0.8983829079186033, 'support': 2868}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_Acce_NoisySensor_2021-08-31_21_52_Vehicle3,predictor only (adv.),"{'precision': 0.6703994027622248, 'recall': 0.9359041167274622, 'f1-score': 0.781209221400609, 'support': 1919}","{'precision': 0.3492063492063492, 'recall': 0.06954689146469968, 'f1-score': 0.11599297012302284, 'support': 949}",0.6492329149232915,"{'precision': 0.509802875984287, 'recall': 0.502725504096081, 'f1-score': 0.44860109576181595, 'support': 2868}","{'precision': 0.5641189955709675, 'recall': 0.6492329149232915, 'f1-score': 0.5610940810720074, 'support': 2868}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_Acce_NoisySensor_2021-08-31_21_52_Vehicle3,distance checker only (adv.),"{'precision': 0.7681818181818182, 'recall': 0.9687337154768109, 'f1-score': 0.8568794653145887, 'support': 1919}","{'precision': 0.8660714285714286, 'recall': 0.4088514225500527, 'f1-score': 0.5554760200429492, 'support': 949}",0.7834728033472803,"{'precision': 0.8171266233766235, 'recall': 0.6887925690134318, 'f1-score': 0.706177742678769, 'support': 2868}","{'precision': 0.800572766668478, 'recall': 0.7834728033472803, 'f1-score': 0.7571472932215672, 'support': 2868}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_Acce_NoisySensor_2021-08-31_21_52_Vehicle3,speed checker only (adv.),"{'precision': 0.8996718237224567, 'recall': 1.0, 'f1-score': 0.9471865745310959, 'support': 1919}","{'precision': 1.0, 'recall': 0.7744994731296101, 'f1-score': 0.8729216152019001, 'support': 949}",0.9253835425383543,"{'precision': 0.9498359118612283, 'recall': 0.8872497365648051, 'f1-score': 0.910054094866498, 'support': 2868}","{'precision': 0.932869675635772, 'recall': 0.9253835425383543, 'f1-score': 0.9226128484490154, 'support': 2868}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_Acce_NoisySensor_2021-08-31_21_52_Vehicle3,physical consistency checker only (adv.),"{'precision': 0.9262580966616841, 'recall': 0.9687337154768109, 'f1-score': 0.9470198675496689, 'support': 1919}","{'precision': 0.9303135888501742, 'recall': 0.8440463645943098, 'f1-score': 0.8850828729281768, 'support': 949}",0.9274755927475593,"{'precision': 0.9282858427559292, 'recall': 0.9063900400355603, 'f1-score': 0.9160513702389228, 'support': 2868}","{'precision': 0.9276000290490193, 'recall': 0.9274755927475593, 'f1-score': 0.9265253738621528, 'support': 2868}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_Acce_NoisySensor_2021-08-31_21_52_Vehicle3,Proposed method (adv.),"{'precision': 0.921443736730361, 'recall': 0.9046378322042731, 'f1-score': 0.9129634499079674, 'support': 1919}","{'precision': 0.8140243902439024, 'recall': 0.8440463645943098, 'f1-score': 0.8287635799275737, 'support': 949}",0.8845885634588564,"{'precision': 0.8677340634871317, 'recall': 0.8743420983992914, 'f1-score': 0.8708635149177706, 'support': 2868}","{'precision': 0.8858994690122127, 'recall': 0.8845885634588564, 'f1-score': 0.8851023353293782, 'support': 2868}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_AcceSpeedLoc_NoisySensor_2021-09-01_00_00_Vehicle3,predictor only,"{'precision': 0.9190613026819924, 'recall': 1.0, 'f1-score': 0.957823808335413, 'support': 1919}","{'precision': 1.0, 'recall': 0.6341991341991342, 'f1-score': 0.776158940397351, 'support': 462}",0.9290214195716086,"{'precision': 0.9595306513409962, 'recall': 0.8170995670995671, 'f1-score': 0.866991374366382, 'support': 2381}","{'precision': 0.9347663334089641, 'recall': 0.9290214195716086, 'f1-score': 0.9225742623516312, 'support': 2381}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_AcceSpeedLoc_NoisySensor_2021-09-01_00_00_Vehicle3,distance checker only,"{'precision': 0.9132093466857415, 'recall': 0.9979155810317873, 'f1-score': 0.9536852589641434, 'support': 1919}","{'precision': 0.9859154929577465, 'recall': 0.6060606060606061, 'f1-score': 0.7506702412868633, 'support': 462}",0.9218815623687526,"{'precision': 0.949562419821744, 'recall': 0.8019880935461967, 'f1-score': 0.8521777501255033, 'support': 2381}","{'precision': 0.9273169651559919, 'recall': 0.9218815623687526, 'f1-score': 0.9142930127789677, 'support': 2381}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_AcceSpeedLoc_NoisySensor_2021-09-01_00_00_Vehicle3,speed checker only,"{'precision': 0.8155546111347216, 'recall': 1.0, 'f1-score': 0.8984082397003745, 'support': 1919}","{'precision': 1.0, 'recall': 0.06060606060606061, 'f1-score': 0.1142857142857143, 'support': 462}",0.8177236455270894,"{'precision': 0.9077773055673608, 'recall': 0.5303030303030303, 'f1-score': 0.5063469769930444, 'support': 2381}","{'precision': 0.8513436786087907, 'recall': 0.8177236455270894, 'f1-score': 0.7462601478307512, 'support': 2381}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_AcceSpeedLoc_NoisySensor_2021-09-01_00_00_Vehicle3,physical consistency checker only,"{'precision': 0.9149546106067845, 'recall': 0.9979155810317873, 'f1-score': 0.9546360917248254, 'support': 1919}","{'precision': 0.9861111111111112, 'recall': 0.6147186147186147, 'f1-score': 0.7573333333333333, 'support': 462}",0.9235615287694247,"{'precision': 0.9505328608589478, 'recall': 0.806317097875201, 'f1-score': 0.8559847125290794, 'support': 2381}","{'precision': 0.9287615418260197, 'recall': 0.9235615287694247, 'f1-score': 0.9163522301637717, 'support': 2381}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_AcceSpeedLoc_NoisySensor_2021-09-01_00_00_Vehicle3,Proposed method,"{'precision': 0.9953222453222453, 'recall': 0.9979155810317873, 'f1-score': 0.9966172261254228, 'support': 1919}","{'precision': 0.9912472647702407, 'recall': 0.9805194805194806, 'f1-score': 0.9858541893362351, 'support': 462}",0.994540109197816,"{'precision': 0.993284755046243, 'recall': 0.9892175307756339, 'f1-score': 0.9912357077308289, 'support': 2381}","{'precision': 0.9945315519098026, 'recall': 0.994540109197816, 'f1-score': 0.9945288082352065, 'support': 2381}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_AcceSpeedLoc_NoisySensor_2021-09-01_00_00_Vehicle3,predictor only (adv.),"{'precision': 0.8059638807223856, 'recall': 1.0, 'f1-score': 0.8925581395348838, 'support': 1919}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 462}",0.8059638807223856,"{'precision': 0.4029819403611928, 'recall': 0.5, 'f1-score': 0.4462790697674419, 'support': 2381}","{'precision': 0.6495777770290877, 'recall': 0.8059638807223856, 'f1-score': 0.7193696219098874, 'support': 2381}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_AcceSpeedLoc_NoisySensor_2021-09-01_00_00_Vehicle3,distance checker only (adv.),"{'precision': 0.8405606657906264, 'recall': 1.0, 'f1-score': 0.9133745835316516, 'support': 1919}","{'precision': 1.0, 'recall': 0.21212121212121213, 'f1-score': 0.35, 'support': 462}",0.8471230575388492,"{'precision': 0.9202803328953132, 'recall': 0.6060606060606061, 'f1-score': 0.6316872917658258, 'support': 2381}","{'precision': 0.8714976554608198, 'recall': 0.8471230575388492, 'f1-score': 0.8040595656435277, 'support': 2381}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_AcceSpeedLoc_NoisySensor_2021-09-01_00_00_Vehicle3,speed checker only (adv.),"{'precision': 0.816595744680851, 'recall': 1.0, 'f1-score': 0.8990395877254626, 'support': 1919}","{'precision': 1.0, 'recall': 0.0670995670995671, 'f1-score': 0.1257606490872211, 'support': 462}",0.8189836203275934,"{'precision': 0.9082978723404256, 'recall': 0.5335497835497836, 'f1-score': 0.5124001184063418, 'support': 2381}","{'precision': 0.8521827946419794, 'recall': 0.8189836203275934, 'f1-score': 0.7489955433529857, 'support': 2381}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_AcceSpeedLoc_NoisySensor_2021-09-01_00_00_Vehicle3,physical consistency checker only (adv.),"{'precision': 0.8521314387211367, 'recall': 1.0, 'f1-score': 0.9201630304483337, 'support': 1919}","{'precision': 1.0, 'recall': 0.2792207792207792, 'f1-score': 0.4365482233502538, 'support': 462}",0.8601427971440572,"{'precision': 0.9260657193605684, 'recall': 0.6396103896103896, 'f1-score': 0.6783556268992937, 'support': 2381}","{'precision': 0.8808232805148516, 'recall': 0.8601427971440572, 'f1-score': 0.8263242900538301, 'support': 2381}"
